y_pred,y_true
0.059565485,0
0.99725544,1
0.23931515,0
0.039939553,0
0.99759614,1
0.84926105,1
0.017304897,1
0.48016357,1
0.34806645,0
0.99734235,1
0.9470216,1
0.98483753,1
0.98851943,1
0.83535445,1
0.010360122,0
0.9943088,1
0.007992208,0
0.99377334,1
0.47335288,1
0.94696784,1
0.42794764,0
0.02245757,0
0.63653374,0
0.0048903823,0
0.99563426,1
0.73789656,0
0.41521186,1
0.98569095,1
0.97958755,1
0.10049304,0
0.994959,1
0.99769473,1
0.73343694,1
0.8359166,0
0.02011466,0
0.11535853,0
0.0054309964,0
0.6312679,0
0.54277694,0
0.9746733,1
0.9949981,1
0.006690055,0
0.039440513,0
0.9973674,1
0.9964986,1
0.097726285,0
0.7930332,1
0.8151643,1
0.99174213,1
0.22286722,0
0.00881657,0
0.0023892224,0
0.9973408,1
0.97133195,1
0.10395935,0
0.99627405,1
0.95818204,1
0.9447868,1
0.9977715,1
0.9861868,1
0.095687896,1
0.18290138,1
0.65285933,0
0.67920417,1
0.024898976,0
0.03287682,1
0.005991727,0
0.9979802,1
0.006591141,0
0.0055348873,0
0.33137652,0
0.822621,0
0.99152863,1
0.7992432,0
0.010320991,0
0.9933269,1
0.6225999,0
0.77653456,1
0.7930075,0
0.9976383,1
0.6147095,1
0.01162225,0
0.01088053,0
0.9978347,1
0.015117854,0
0.9548151,1
0.98540854,1
0.0082708895,0
0.6176076,1
0.99273974,1
0.9754493,1
0.9965005,1
0.03826496,0
0.04183227,0
0.975144,1
0.14839569,0
0.41277245,0
0.20540038,0
0.30785888,0
0.9652432,1
0.9059081,0
0.990656,1
0.006614536,0
0.0059167147,0
0.69815576,1
0.45855,1
0.14056116,0
0.0048770905,0
0.30802894,0
0.44184613,0
0.9046682,1
0.9562454,1
0.99424565,1
0.75151503,1
0.0063827634,0
0.9954033,1
0.0009096563,0
0.5250871,1
0.31455296,0
0.8651676,1
0.07761076,0
0.004401326,0
0.98339957,1
0.95907605,1
0.9791417,1
0.79861,0
0.884912,1
0.88831735,1
0.8978628,1
0.24046463,0
0.9859015,1
0.0128777325,0
0.7766435,0
0.99717396,1
0.9954491,1
0.9665256,1
0.011166781,0
0.9484625,1
0.9707339,1
0.9369516,1
0.0052681267,0
0.04049009,0
0.9828925,1
0.9958229,1
0.38704288,0
0.15400481,0
0.995856,1
0.98531306,1
0.11137146,1
0.74105054,1
0.98366165,1
0.9973345,1
0.041323334,0
0.99556386,1
0.0026861727,0
0.0014894903,0
0.99305326,1
0.9963887,1
0.9502115,1
0.9911205,1
0.5682564,0
0.022132277,1
0.013327271,0
0.096220404,1
0.99583805,1
0.0052298307,0
0.98743427,1
0.0010182858,0
0.99250525,1
0.97254086,1
0.9974617,1
0.0036884546,0
0.99747306,1
0.21722788,0
0.019040048,0
0.38211828,0
0.98980427,1
0.0046162903,0
0.016385347,0
0.0038849115,0
0.00072062016,0
0.86592865,0
0.9863802,1
0.23128593,0
0.95771337,1
0.6090423,1
0.8955252,0
0.56154454,0
0.0040418804,0
0.5076713,0
0.09332016,0
0.9624212,1
0.9935093,1
0.005823821,0
0.61637,1
0.39370438,0
0.9978381,1
0.4296732,0
0.9942907,1
0.6905954,0
0.78378946,1
0.0010609627,0
0.9928825,1
0.92169476,1
0.020912915,0
0.0044359863,0
0.82938,0
0.99119234,1
0.22032896,0
0.0769704,0
0.9104363,1
0.4318562,0
0.94924647,1
0.99454975,1
0.8920461,1
0.21289548,0
0.008035392,0
0.99497306,1
0.9859632,1
0.019589096,0
0.99533784,1
0.8261826,1
0.97733414,1
0.8045865,0
0.021136165,0
0.4758029,0
0.99507546,1
0.9979236,1
0.03358671,0
0.0021447241,0
0.0063124895,0
0.9965949,1
0.0020461977,0
0.99569714,1
0.08534515,0
0.98359156,1
0.9551215,1
0.9496099,0
0.7837794,1
0.988623,1
0.012059808,0
0.96383154,1
0.58638126,1
0.31921804,1
0.16547668,0
0.5162759,1
0.024443537,0
0.90547895,1
0.97354805,1
0.86944777,1
0.08367613,0
0.0030624866,0
0.0032702088,0
0.995604,1
0.996621,1
0.66008675,1
0.16633728,0
0.71005607,1
0.98750365,1
0.9736177,1
0.99643314,1
0.7009888,0
0.996822,1
0.0048823655,0
0.9860735,1
0.9412522,1
0.41478255,1
0.9220719,1
0.98105097,0
0.64938384,1
0.0067031085,0
0.0016332865,0
0.99242115,1
0.9974918,1
0.99297094,1
0.059001118,0
0.0011870265,0
0.46641824,0
0.45781013,0
0.9384978,1
0.000772804,0
0.1139397,0
0.0119565725,0
0.9962889,1
0.99423665,1
0.008368641,0
0.82938004,1
0.026222974,1
0.99236846,1
0.0047926903,0
0.34109282,0
0.65111834,0
0.026991755,0
0.9725357,1
0.06966749,0
0.99138427,1
0.99799365,1
0.0019464493,0
0.500735,0
0.027878553,0
0.97590065,1
0.9110981,1
0.9963983,1
0.10518196,0
0.0048519373,0
0.997831,1
0.23088607,0
0.014816225,0
0.86933243,1
0.988722,1
0.97062886,1
0.7257981,0
0.93938565,1
0.06159225,0
0.99369496,1
0.026591241,0
0.9892316,1
0.051036716,0
0.9964906,1
0.66890645,1
0.9693125,1
0.94971466,0
0.9941938,1
0.8142192,1
0.025481522,0
0.8169285,1
0.14067277,1
0.024762392,0
0.96920925,1
0.86531246,1
0.90485775,1
0.012727886,0
0.9973327,1
0.7360079,1
0.5260389,0
0.005348891,0
0.12881243,0
0.27115294,1
0.888976,1
0.88094777,1
0.99309754,1
0.72310424,0
0.97890186,1
0.9884467,1
0.98232853,1
0.9928447,1
0.01341787,0
0.018239856,0
0.7094234,0
0.557664,1
0.9961763,1
0.4767595,0
0.99158704,1
0.12534648,1
0.8398979,0
0.7455536,1
0.0033858418,0
0.9975786,1
0.07084012,0
0.9045143,1
0.9948871,1
0.44170547,0
0.082770586,0
0.9970088,1
0.9007442,1
0.004326999,0
0.97367424,1
0.8667104,1
0.9376551,0
0.9807378,1
0.024178654,0
0.019410908,0
0.015938818,0
0.41549802,0
0.917702,1
0.8735188,1
0.9784813,1
0.0074159503,0
0.99672884,1
0.27886015,0
0.8650265,1
0.29367042,0
0.0061887205,0
0.9843511,1
0.9979613,1
0.0013489425,0
0.9972871,1
0.9945699,1
0.21978667,0
0.76353127,1
0.9972761,1
0.83199394,1
0.9965548,1
0.99688196,1
0.96949315,1
0.40544677,1
0.99772894,1
0.99787855,1
0.004824549,0
0.97124994,1
0.068166554,0
0.41690412,1
0.8551867,1
0.5784518,0
0.9912579,1
0.83328515,0
0.034383953,0
0.24829161,0
0.0034079552,0
0.012515575,0
0.8113688,1
0.013222098,0
0.98995024,1
0.96597,1
0.7601279,1
0.025427014,0
0.85330194,1
0.86058885,1
0.66043514,0
0.9967741,1
0.028552055,0
0.0008934438,0
0.9963999,1
0.00044113398,0
0.17990333,0
0.9955131,1
0.13481116,1
0.9908175,1
0.004488319,0
0.9942006,1
0.9051328,0
0.9878308,1
0.74898744,1
0.9950784,1
0.047466874,0
0.005535841,0
0.6392526,0
0.9968836,1
0.99622506,1
0.972219,1
0.9858072,1
0.001190573,0
0.0013775527,0
0.037482917,0
0.9498359,0
0.3421864,0
0.40262115,0
0.9975957,1
0.060106248,0
0.47620496,0
0.10680571,0
0.992437,1
0.8971416,1
0.45859498,0
0.4118452,0
0.9384376,1
0.0016573668,0
0.17206028,0
0.22730523,0
0.94367146,1
0.98322594,1
0.015911907,0
0.0011463165,0
0.6300544,0
0.03331262,0
0.0041949153,0
0.15918297,0
0.99782956,1
0.90351933,1
0.9153762,1
0.008136243,0
0.66408205,1
0.97472715,1
0.9826619,1
0.4208667,0
0.0071933568,0
0.22513404,0
0.9797114,0
0.5353045,1
0.22347733,0
0.88271904,1
0.25895813,0
0.002485633,0
0.99500275,1
0.64810735,1
0.919652,1
0.99319494,1
0.0034671724,0
0.9316014,0
0.98786426,1
0.9718362,1
0.019940645,0
0.024166852,0
0.9660351,1
0.9940846,1
0.22347733,0
0.44918695,0
0.007162541,0
0.5185265,0
0.0068835914,0
0.99700314,1
0.99764544,1
0.3889187,0
0.04949659,0
0.5178403,0
0.9781587,1
0.6756652,1
0.32301885,0
0.89153814,1
0.006111771,0
0.005504906,0
0.0042612553,0
0.9644007,1
0.91689134,1
0.9741859,0
0.99581146,1
0.96141887,0
0.0051913857,0
0.63402486,0
0.99450314,1
0.94230604,1
0.96134037,1
0.0026346445,0
0.9798125,1
0.8132213,0
0.08921212,0
0.01716116,0
0.9354806,0
0.9944901,1
0.6748068,1
0.8828044,1
0.98832417,1
0.98491204,1
0.991619,1
0.9757345,1
0.9938215,1
0.14756909,0
0.9887446,1
0.0077415407,0
0.9895371,1
0.8380345,0
0.012357503,0
0.996506,1
0.0037197769,0
0.99353224,1
0.0059740543,0
0.0014163554,0
0.18970704,0
0.6748333,1
0.99396455,1
0.958755,1
0.94436526,1
0.0024810433,0
0.0041407347,0
0.9706781,1
0.2086618,0
0.61405957,0
0.0012222826,0
0.9751669,1
0.41872784,0
0.9866921,1
0.31083745,1
0.92528504,1
0.52117294,1
0.9579984,0
0.0048935115,0
0.5184847,0
0.0350025,0
0.95798725,1
0.9975277,1
0.98887986,1
0.7877084,1
0.97863466,1
0.001412034,0
0.007182628,0
0.9442353,1
0.79279405,1
0.9662298,1
0.25167263,1
0.96581984,1
0.23575833,0
0.98598075,1
0.0016050041,0
0.010886729,0
0.010828048,0
0.9915797,1
0.97158575,1
0.29349124,0
0.0051647723,0
0.9974285,1
0.880059,1
0.00063323975,0
0.9879672,1
0.9433805,1
0.16551906,0
0.094575495,0
0.937482,0
0.025160342,0
0.9920043,1
0.9833854,1
0.01686138,0
0.95876265,1
0.8784604,1
0.24947542,0
0.47231716,1
0.963871,1
0.19282159,1
0.003959775,0
0.92217344,0
0.9141941,1
0.051206797,0
0.034422845,0
0.9364243,1
0.5898558,1
0.81460434,0
0.13159084,0
0.8558389,1
0.8571631,1
0.9112563,1
0.16766879,0
0.9920909,1
0.86287254,1
0.9721737,1
0.9672498,1
0.98858297,1
0.9773797,1
0.9649646,0
0.0032712817,0
0.8317207,0
0.2667904,0
0.81484485,0
0.98196393,1
0.4297881,0
0.0018714964,0
0.95577973,1
0.9852544,1
0.99557185,1
0.97125643,1
0.8376086,0
0.88501,0
0.99472,1
0.9278699,1
0.44026762,0
0.9976419,1
0.90948313,1
0.009307921,0
0.66529924,1
0.008835167,0
0.98646575,1
0.99303156,1
0.95665413,1
0.7183084,1
0.8664122,0
0.98238313,1
0.0010876656,0
0.9977423,1
0.99653614,1
0.0073613822,0
0.9924606,1
0.9937046,1
0.5841076,1
0.98980004,1
0.78582877,1
0.98697364,1
0.97232467,1
0.9349252,1
0.0025755465,0
0.7741277,1
0.0013733208,0
0.024126947,0
0.6839669,1
0.99609375,1
0.003939301,0
0.9805677,1
0.022069454,0
0.91106105,1
0.96556616,1
0.43173015,0
0.007548362,0
0.22557598,0
0.02573061,0
0.9914898,1
0.81111586,0
0.41517547,0
0.983424,1
0.98868245,1
0.035553545,0
0.7348607,1
0.44952786,1
0.9917534,1
0.8903272,1
0.05394146,0
0.011700243,0
0.9959589,1
0.84573007,1
0.9959587,1
0.9921929,1
0.12650985,1
0.004604161,0
0.35438907,0
0.07197088,0
0.99073005,1
0.9854989,1
0.29709667,0
0.99340785,1
0.9091799,1
0.9722868,1
0.0007522404,0
0.29408413,0
0.9833263,1
0.09951189,0
0.50006825,1
0.99191403,1
0.99250084,1
0.9964714,1
0.99651474,1
0.9645499,1
0.94441426,1
0.9850259,1
0.21323386,0
0.9200548,1
0.0749605,0
0.119716704,1
0.17506689,0
0.43002197,0
0.9968288,1
0.8079609,1
0.99304795,0
0.03661269,0
0.60440236,0
0.12213096,0
0.81456816,0
0.9454429,1
0.0007991493,0
0.9415927,1
0.8254279,1
0.96828866,1
0.2628538,0
0.8710407,1
0.006353736,0
0.010215044,0
0.0010823607,0
0.517725,0
0.60041964,0
0.24150604,1
0.98057926,1
0.9586092,1
0.99317884,1
0.94354975,1
0.80357194,0
0.29361823,0
0.9947164,1
0.00879842,0
0.24644214,0
0.0063711107,0
0.833438,1
0.9961144,1
0.0028319657,0
0.005394429,0
0.9463942,1
0.97240835,1
0.29614288,1
0.96725726,1
0.01106444,0
0.013414711,0
0.9882201,1
0.9207275,1
0.443721,0
0.9389235,1
0.7395852,0
0.99741507,1
0.9943655,1
0.99487066,1
0.010190338,0
0.0019417405,0
0.044166863,0
0.018906802,0
0.29629707,1
0.06591618,0
0.07443839,0
0.99769115,1
0.39508724,0
0.3671046,0
0.982429,1
0.009262621,0
0.8992718,1
0.0862385,0
0.9479255,1
0.037314445,0
0.004737437,0
0.97692215,1
0.9979275,1
0.89487094,1
0.6598578,0
0.0005915165,0
0.14522156,0
0.042137206,0
0.41240588,0
0.79418373,1
0.14251101,0
0.0022203624,0
0.1942631,1
0.9592538,1
0.9967711,1
0.7278963,0
0.8931017,1
0.22935578,0
0.15197039,0
0.82697916,1
0.65636694,1
0.9942177,1
0.99573255,1
0.075449795,0
0.9339,1
0.17113245,0
0.02148655,0
0.18346563,0
0.7396088,1
0.12661955,0
0.9915892,1
0.9691236,1
0.9844491,1
0.91525054,1
0.99317616,1
0.0018799901,0
0.010130495,1
0.8780561,1
0.9496447,1
0.98984694,1
0.9962518,1
0.069088876,0
0.9427453,1
0.93303186,1
0.99347174,1
0.75235856,1
0.015553474,0
0.17804638,0
0.27091336,1
0.6501504,0
0.31355253,0
0.91033995,1
0.91211843,1
0.4514038,1
0.9338851,1
0.06774819,0
0.96624506,1
0.857211,0
0.028037578,0
0.015638143,0
0.22347733,0
0.9926534,1
0.90417826,1
0.038796127,0
0.9188386,0
0.7930723,1
0.00800392,0
0.99613523,1
0.9540882,1
0.0018294156,0
0.51652503,0
0.5132281,0
0.99629885,1
0.98807067,1
0.99729633,1
0.00039169192,0
0.96151626,1
0.011275321,0
0.60150456,0
0.9528283,1
0.981458,1
0.124418855,0
0.039949536,0
0.9881902,1
0.99211013,1
0.9693681,1
0.050074726,0
0.90580606,1
0.9948007,1
0.9714479,1
0.23608735,0
0.7438928,1
0.07983413,0
0.957889,1
0.012618214,0
0.9885031,1
0.9975138,1
0.9908242,1
0.52481925,0
0.25341684,1
0.17685956,1
0.8466943,1
0.99021745,1
0.9951664,1
0.11328295,0
0.002154231,0
0.99711144,1
0.9888298,1
0.9232843,1
0.47625598,1
0.073495954,0
0.99574494,1
0.33173445,1
0.80611956,1
0.05151552,0
0.0012839139,0
0.5186268,0
0.99673355,1
0.99269557,1
0.15905908,0
0.01768753,1
0.33530754,1
0.0069122314,0
0.4117609,1
0.86813605,1
0.8775766,1
0.09048918,0
0.07201609,0
0.99641347,1
0.9694269,1
0.076390296,0
0.042482764,0
0.92392766,1
0.99800277,1
0.22347733,1
0.020014882,0
0.29389364,0
0.004634768,0
0.12209889,0
0.7767793,1
0.4164348,0
0.99658835,1
0.9914832,1
0.9730902,1
0.9789865,1
0.5079131,0
0.72754526,1
0.9125242,1
0.57473373,0
0.99492955,1
0.9975337,1
0.99623626,1
0.95201683,1
0.5286564,1
0.9920651,1
0.9770293,1
0.61121756,0
0.97810936,1
0.11805338,0
0.96743596,1
0.8993441,1
0.9830115,1
0.6048315,0
0.9959079,1
0.9970621,1
0.0049341023,0
0.7322711,1
0.9873382,1
0.9931953,1
0.0023046732,0
0.011950791,0
0.99401975,1
0.91654325,1
0.9891689,1
0.99501324,1
